YEAR,MO,DY,HR,Temp,Humidity,Pressure,Wind_Speed
2022,11,11,5,11.59,8.73,101.1,2.64
2022,11,11,6,12.5,9.09,101.08,2.72
2022,11,11,7,13.46,9.52,101.08,2.63
2022,11,11,8,15.09,10.44,101.08,2.72
2022,11,11,9,16.3,11.17,100.99,2.61
2022,11,11,10,17.05,11.54,100.9,2.28
2022,11,11,11,17.41,11.66,100.8,2.64
2022,11,11,12,17.62,11.66,100.64,3.14
2022,11,11,13,17.55,11.72,100.52,3.7
2022,11,11,14,17.28,11.72,100.4,3.72
2022,11,11,15,16.95,11.66,100.29,3.69
2022,11,11,16,16.73,11.6,100.19,4.32
2022,11,11,17,16.83,11.78,100.12,5.25
2022,11,11,18,17.35,12.15,100.07,5.9
2022,11,11,19,17.83,12.57,99.95,5.66
2022,11,11,20,18.18,12.88,99.85,5.53
2022,11,11,21,18.38,13.06,99.73,5.62
2022,11,11,22,18.28,13,99.6,5.48
2022,11,11,23,18.07,12.82,99.49,5.47
2022,11,12,0,18.03,12.76,99.37,5.58
2022,11,12,1,18.17,12.88,99.23,5.76
2022,11,12,2,18.38,13.06,99.12,6.02
2022,11,12,3,18.51,13.18,98.95,6.45
2022,11,12,4,18.74,13.37,98.79,7.53
2022,11,12,5,18.77,13.37,98.7,7.94
2022,11,12,6,18.66,13.24,98.69,7.06
2022,11,12,7,18.65,13.18,98.79,5.19
2022,11,12,8,18.52,12.21,98.98,5.4
2022,11,12,9,18.05,10.44,99.15,6.39
2022,11,12,10,17.95,9.52,99.33,6.11
2022,11,12,11,18.33,9.4,99.41,5.26
2022,11,12,12,18.59,9.16,99.46,4.38
2022,11,12,13,18.69,8.91,99.5,3.78
2022,11,12,14,18.39,8.73,99.58,3.32
2022,11,12,15,17.56,9.16,99.61,2.35
2022,11,12,16,15.34,9.46,99.64,1.83
2022,11,12,17,14.44,8.79,99.72,1.92
2022,11,12,18,14.83,8.61,99.77,1.58
2022,11,12,19,14.95,8.54,99.78,1.17
2022,11,12,20,14.76,8.67,99.84,1.02
2022,11,12,21,14.46,8.91,99.87,0.61
2022,11,12,22,14.26,8.91,99.86,0.39
2022,11,12,23,13.51,8.91,99.81,1.35
2022,11,13,0,12.99,8.97,99.81,1.57
2022,11,13,1,12.64,8.85,99.84,2.05
2022,11,13,2,12.16,8.61,99.88,3.19
2022,11,13,3,11.15,7.93,99.89,4.24
2022,11,13,4,9.99,7.2,99.96,4.44
2022,11,13,5,9.19,6.77,99.98,4.05
2022,11,13,6,8.78,6.59,99.99,3.85
2022,11,13,7,8.33,6.35,100.09,4.61
2022,11,13,8,7.47,5.86,100.19,5.41
2022,11,13,9,6.92,5.43,100.25,5.36
2022,11,13,10,7.73,5.25,100.22,5.12
2022,11,13,11,8.94,5.13,100.22,4.88
2022,11,13,12,10.25,4.94,100.17,5.01
2022,11,13,13,10.87,4.76,100.11,5.37
2022,11,13,14,10.56,4.58,100.16,5.7
2022,11,13,15,9.57,4.39,100.28,5.71
2022,11,13,16,7.99,4.33,100.4,5.19
2022,11,13,17,6.7,4.46,100.54,4.87
2022,11,13,18,6.05,4.46,100.67,4.75
2022,11,13,19,5.46,4.52,100.8,4.49
2022,11,13,20,4.94,4.46,100.88,4.24
2022,11,13,21,4.45,4.39,100.95,4.03
2022,11,13,22,3.96,4.33,100.99,3.84
2022,11,13,23,3.46,4.27,101.05,3.6
2022,11,14,0,3.01,4.21,101.09,3.51
2022,11,14,1,2.6,4.03,101.16,3.54
2022,11,14,2,2.19,3.91,101.25,3.57
2022,11,14,3,1.77,3.78,101.32,3.5
2022,11,14,4,1.38,3.72,101.39,3.33
2022,11,14,5,1.12,3.66,101.48,3.28
2022,11,14,6,0.87,3.6,101.56,3.21
2022,11,14,7,1.27,3.6,101.66,3.3
2022,11,14,8,2.79,3.42,101.74,3.96
2022,11,14,9,3.94,3.11,101.77,4.16
2022,11,14,10,5.04,3.05,101.76,3.98
2022,11,14,11,5.98,3.05,101.72,3.7
2022,11,14,12,6.71,3.05,101.68,3.43
2022,11,14,13,7.15,3.05,101.65,3.18
2022,11,14,14,7.11,3.11,101.67,2.97
2022,11,14,15,6.5,3.3,101.71,2.64
2022,11,14,16,4.07,3.78,101.8,2.07
2022,11,14,17,2.05,3.6,101.89,2.4
2022,11,14,18,1.52,3.54,101.95,2.52
2022,11,14,19,1.05,3.48,101.99,2.6
2022,11,14,20,0.55,3.36,102.06,2.61
2022,11,14,21,-0.04,3.3,102.09,2.59
2022,11,14,22,-0.59,3.17,102.11,2.57
2022,11,14,23,-1.02,3.11,102.12,2.6
2022,11,15,0,-1.38,3.05,102.09,2.59
2022,11,15,1,-1.66,2.99,102.07,2.54
2022,11,15,2,-2.03,2.93,102.14,2.43
2022,11,15,3,-2.31,2.93,102.21,2.33
2022,11,15,4,-2.44,2.87,102.26,2.4
2022,11,15,5,-2.07,2.93,102.26,2.33
2022,11,15,6,-1.43,2.99,102.22,2.21
2022,11,15,7,-1.04,3.11,102.22,2.16
2022,11,15,8,1.3,3.23,102.24,2.05
2022,11,15,9,3.57,3.11,102.24,2.25
2022,11,15,10,5.19,3.17,102.2,2.02
2022,11,15,11,6.34,3.17,102.16,1.31
2022,11,15,12,6.93,3.23,102.1,0.96
2022,11,15,13,6.54,3.42,101.95,1.64
2022,11,15,14,5.93,3.85,101.9,1.77
2022,11,15,15,5.04,4.21,101.8,2.53
2022,11,15,16,4.45,4.21,101.64,3.72
2022,11,15,17,3.44,4.27,101.62,2.74
2022,11,15,18,3.74,4.39,101.62,3.26
2022,11,15,19,3.46,4.46,101.68,3.1
2022,11,15,20,2.69,4.39,101.65,3.85
2022,11,15,21,2.24,4.27,101.55,4.32
2022,11,15,22,2.07,4.27,101.37,4.74
2022,11,15,23,2.27,4.33,101.22,4.73
2022,11,16,0,2.6,4.52,101.01,4.99
2022,11,16,1,3.09,4.7,100.84,5.01
2022,11,16,2,3.64,4.88,100.67,5.2
2022,11,16,3,4.15,5.07,100.45,5.19
2022,11,16,4,4.84,5.43,100.27,4.45
2022,11,16,5,6.21,6.04,100.16,3.16
2022,11,16,6,6.98,6.47,100.06,1.56
2022,11,16,7,6.87,6.41,100.03,0.98
2022,11,16,8,6.05,5.98,100.1,3.76
2022,11,16,9,4.36,5.13,100.19,5.22
2022,11,16,10,3.83,4.76,100.23,5.29
2022,11,16,11,5.41,5,100.21,5.18
2022,11,16,12,7.05,5.25,100.16,5.09
2022,11,16,13,7.37,5.19,100.19,4.81
2022,11,16,14,7.4,5.19,100.2,4.6
2022,11,16,15,7.27,5.07,100.27,4.47
2022,11,16,16,5.87,4.94,100.27,3.56
2022,11,16,17,4.48,4.76,100.32,3.28
2022,11,16,18,3.78,4.7,100.39,3.12
2022,11,16,19,3.31,4.58,100.4,3.24
2022,11,16,20,2.93,4.46,100.4,3.31
2022,11,16,21,2.93,4.39,100.42,3.28
2022,11,16,22,3.07,4.39,100.39,3.41
2022,11,16,23,2.54,4.27,100.37,3.31
2022,11,17,0,1.9,4.21,100.32,3.38
2022,11,17,1,1.37,4.09,100.31,3.29
2022,11,17,2,0.92,3.97,100.31,3.16
2022,11,17,3,0.59,3.85,100.32,3.12
2022,11,17,4,0.37,3.78,100.33,3.11
2022,11,17,5,0.47,3.72,100.33,3.23
2022,11,17,6,0.73,3.72,100.34,3.36
2022,11,17,7,1.28,3.78,100.35,3.77
2022,11,17,8,2.23,3.91,100.38,4.15
2022,11,17,9,3.24,3.91,100.37,4.99
2022,11,17,10,4.51,3.85,100.39,5.31
2022,11,17,11,5.68,3.85,100.38,5.52
2022,11,17,12,6.25,3.78,100.35,5.62
2022,11,17,13,6.42,3.72,100.35,5.71
2022,11,17,14,6.14,3.6,100.39,5.64
2022,11,17,15,5.4,3.54,100.46,5.37
2022,11,17,16,4.03,3.6,100.55,4.63
2022,11,17,17,2.86,3.66,100.63,3.96
2022,11,17,18,2.24,3.72,100.69,3.64
2022,11,17,19,-999,-999,-999,-999
2022,11,17,20,-999,-999,-999,-999
2022,11,17,21,-999,-999,-999,-999
2022,11,17,22,-999,-999,-999,-999
2022,11,17,23,-999,-999,-999,-999
2022,11,18,0,-999,-999,-999,-999
2022,11,18,1,-999,-999,-999,-999
2022,11,18,2,-999,-999,-999,-999
2022,11,18,3,-999,-999,-999,-999
2022,11,18,4,-999,-999,-999,-999
2022,11,18,5,-999,-999,-999,-999
2022,11,18,6,-999,-999,-999,-999
2022,11,18,7,-999,-999,-999,-999
2022,11,18,8,-999,-999,-999,-999
2022,11,18,9,-999,-999,-999,-999
2022,11,18,10,-999,-999,-999,-999
2022,11,18,11,-999,-999,-999,-999
2022,11,18,12,-999,-999,-999,-999
2022,11,18,13,-999,-999,-999,-999
2022,11,18,14,-999,-999,-999,-999
2022,11,18,15,-999,-999,-999,-999
2022,11,18,16,-999,-999,-999,-999
2022,11,18,17,-999,-999,-999,-999
2022,11,18,18,-999,-999,-999,-999
2022,11,18,19,-999,-999,-999,-999
2022,11,18,20,-999,-999,-999,-999
2022,11,18,21,-999,-999,-999,-999
2022,11,18,22,-999,-999,-999,-999
2022,11,18,23,-999,-999,-999,-999
2022,11,19,0,-999,-999,-999,-999
2022,11,19,1,-999,-999,-999,-999
2022,11,19,2,-999,-999,-999,-999
2022,11,19,3,-999,-999,-999,-999
2022,11,19,4,-999,-999,-999,-999
2022,11,19,5,-999,-999,-999,-999
2022,11,19,6,-999,-999,-999,-999
2022,11,19,7,-999,-999,-999,-999
2022,11,19,8,-999,-999,-999,-999
2022,11,19,9,-999,-999,-999,-999
2022,11,19,10,-999,-999,-999,-999
2022,11,19,11,-999,-999,-999,-999
2022,11,19,12,-999,-999,-999,-999
2022,11,19,13,-999,-999,-999,-999
2022,11,19,14,-999,-999,-999,-999
2022,11,19,15,-999,-999,-999,-999
2022,11,19,16,-999,-999,-999,-999
2022,11,19,17,-999,-999,-999,-999
2022,11,19,18,-999,-999,-999,-999
2022,11,19,19,-999,-999,-999,-999
2022,11,19,20,-999,-999,-999,-999
2022,11,19,21,-999,-999,-999,-999
2022,11,19,22,-999,-999,-999,-999
2022,11,19,23,-999,-999,-999,-999
2022,11,20,0,-999,-999,-999,-999
2022,11,20,1,-999,-999,-999,-999
2022,11,20,2,-999,-999,-999,-999
2022,11,20,3,-999,-999,-999,-999
2022,11,20,4,-999,-999,-999,-999
2022,11,20,5,-999,-999,-999,-999
2022,11,20,6,-999,-999,-999,-999
2022,11,20,7,-999,-999,-999,-999
2022,11,20,8,-999,-999,-999,-999
2022,11,20,9,-999,-999,-999,-999
2022,11,20,10,-999,-999,-999,-999
2022,11,20,11,-999,-999,-999,-999
2022,11,20,12,-999,-999,-999,-999
2022,11,20,13,-999,-999,-999,-999
2022,11,20,14,-999,-999,-999,-999
2022,11,20,15,-999,-999,-999,-999
2022,11,20,16,-999,-999,-999,-999
2022,11,20,17,-999,-999,-999,-999
2022,11,20,18,-999,-999,-999,-999
2022,11,20,19,-2.7,1.95,101.62,4.35
2022,11,20,20,-2.93,1.95,101.7,4.2
2022,11,20,21,-3.17,1.95,101.75,4
2022,11,20,22,-3.42,2.01,101.81,3.78
2022,11,20,23,-3.68,2.08,101.86,3.47
2022,11,21,0,-3.9,2.14,101.94,3.13
2022,11,21,1,-4.12,2.2,102,2.8
2022,11,21,2,-4.3,2.26,102.05,2.48
2022,11,21,3,-4.44,2.32,102.11,2.2
2022,11,21,4,-4.44,2.32,102.16,2.03
2022,11,21,5,-4.35,2.32,102.22,1.84
2022,11,21,6,-4.2,2.32,102.25,1.73
2022,11,21,7,-3.34,2.44,102.31,1.79
2022,11,21,8,-1.21,2.32,102.3,2.41
2022,11,21,9,0.21,2.26,102.3,3.02
2022,11,21,10,1.37,2.32,102.23,3.62
2022,11,21,11,2.37,2.38,102.1,4
2022,11,21,12,3.11,2.5,101.95,4.2
2022,11,21,13,3.58,2.56,101.84,4.24
2022,11,21,14,3.58,2.69,101.74,4.22
2022,11,21,15,2.87,2.87,101.65,3.99
2022,11,21,16,1.12,2.93,101.58,3.99
2022,11,21,17,0.55,2.99,101.57,4.3
2022,11,21,18,0.69,3.11,101.58,4.57
2022,11,21,19,0.47,3.17,101.56,4.32
2022,11,21,20,0.28,3.3,101.51,4.07
2022,11,21,21,0.36,3.48,101.51,3.96
2022,11,21,22,0.37,3.6,101.52,3.82
2022,11,21,23,0.23,3.72,101.53,3.74
2022,11,22,0,-0.2,3.66,101.55,3.68
2022,11,22,1,-0.08,3.54,101.63,4.09
2022,11,22,2,-0.5,3.48,101.69,3.66
2022,11,22,3,-1.01,3.42,101.77,3.25
2022,11,22,4,-1.25,3.36,101.78,2.96
2022,11,22,5,-1.85,3.3,101.8,2.67
2022,11,22,6,-1.99,3.3,101.86,2.65
2022,11,22,7,-1.09,3.36,101.91,2.53
2022,11,22,8,1.92,3.54,101.93,2.4
2022,11,22,9,4.25,3.72,101.92,1.69
2022,11,22,10,6.72,3.48,101.9,1.6
2022,11,22,11,7.63,3.42,101.82,1.61
2022,11,22,12,8.08,3.48,101.71,2.01
2022,11,22,13,8.29,3.66,101.63,2.31
2022,11,22,14,8.15,3.91,101.56,2.28
2022,11,22,15,6.9,4.58,101.51,1.81
2022,11,22,16,3.81,4.09,101.48,2.64
2022,11,22,17,2.48,3.97,101.47,2.94
2022,11,22,18,2.39,4.03,101.45,2.99
2022,11,22,19,2.23,4.09,101.46,3.17
2022,11,22,20,2.11,4.15,101.42,3.24
2022,11,22,21,1.94,4.21,101.35,3.3
2022,11,22,22,1.09,4.15,101.29,3.08
2022,11,22,23,0.31,4.09,101.25,3.04
2022,11,23,0,-0.13,4.03,101.25,2.97
2022,11,23,1,-0.63,3.97,101.25,2.88
2022,11,23,2,-0.81,3.85,101.24,2.73
2022,11,23,3,-1.04,3.72,101.23,2.6
2022,11,23,4,-1.36,3.66,101.23,2.63
2022,11,23,5,-1.57,3.54,101.25,2.73
2022,11,23,6,-1.43,3.54,101.27,2.76
2022,11,23,7,-0.45,3.54,101.31,2.75
2022,11,23,8,2.62,3.85,101.36,2.86
2022,11,23,9,5.23,4.09,101.38,2.27
2022,11,23,10,8.12,4.39,101.4,2.5
2022,11,23,11,9.78,4.33,101.35,3.06
2022,11,23,12,10.3,4.33,101.31,3.15
2022,11,23,13,10.43,4.39,101.29,3.17
2022,11,23,14,10.12,4.58,101.31,2.97
2022,11,23,15,8.82,5.07,101.35,2.23
2022,11,23,16,5.35,4.7,101.42,2.51
2022,11,23,17,3.81,4.39,101.49,2.75
2022,11,23,18,3.08,4.33,101.57,2.8
2022,11,23,19,2.37,4.27,101.64,2.83
2022,11,23,20,1.83,4.21,101.68,2.79
2022,11,23,21,1.35,4.09,101.76,2.83
2022,11,23,22,0.87,4.03,101.81,2.84
2022,11,23,23,0.29,3.97,101.84,2.68
2022,11,24,0,-0.31,3.91,101.86,2.57
2022,11,24,1,-0.72,3.91,101.91,2.57
2022,11,24,2,-0.99,3.85,101.9,2.61
2022,11,24,3,-1.19,3.85,101.91,2.62
2022,11,24,4,-1.39,3.78,101.93,2.59
2022,11,24,5,-1.52,3.78,101.94,2.6
2022,11,24,6,-1.42,3.78,101.98,2.57
2022,11,24,7,-0.38,3.85,101.99,2.41
2022,11,24,8,2.51,4.09,102.01,2.04
2022,11,24,9,4.87,4.21,102.05,1.75
2022,11,24,10,7.08,4.21,102,1.2
2022,11,24,11,8.69,4.27,101.94,0.96
2022,11,24,12,9.71,4.46,101.85,1.33
2022,11,24,13,10.13,4.64,101.77,1.86
2022,11,24,14,9.87,4.94,101.7,2.13
2022,11,24,15,8.83,5.55,101.65,1.78
2022,11,24,16,5.66,5.13,101.65,2.34
2022,11,24,17,4.35,5,101.63,2.6
2022,11,24,18,4.01,5.07,101.55,2.78
2022,11,24,19,3.76,5.19,101.49,2.91
2022,11,24,20,3.51,5.25,101.46,2.95
2022,11,24,21,3.16,5.31,101.35,2.91
2022,11,24,22,3.62,5.37,101.28,3.01
2022,11,24,23,4.02,5.37,101.28,2.89
2022,11,25,0,4.58,5.43,101.26,2.63
2022,11,25,1,4.51,5.43,101.08,2
2022,11,25,2,4.61,5.43,100.99,2.3
2022,11,25,3,4.82,5.55,100.87,2.43
2022,11,25,4,4.94,5.55,100.78,2.33
2022,11,25,5,5.08,5.62,100.68,2.32
2022,11,25,6,5.23,5.62,100.62,2.28
2022,11,25,7,5.62,5.74,100.6,2.53
2022,11,25,8,6.58,5.98,100.47,3
2022,11,25,9,7.58,6.29,100.33,3.54
2022,11,25,10,8.26,6.47,100.24,4.14
2022,11,25,11,8.95,6.65,100.13,4.43
2022,11,25,12,9.73,6.77,100,4.51
2022,11,25,13,10.7,6.84,99.92,4.52
2022,11,25,14,11.24,6.59,99.88,4.65
2022,11,25,15,10.48,6.16,99.91,4.62
2022,11,25,16,8.6,5.62,100,4.84
2022,11,25,17,7.05,5.19,100.11,5.31
2022,11,25,18,5.93,4.82,100.21,5.25
2022,11,25,19,5.15,4.52,100.25,5.17
2022,11,25,20,4.63,4.33,100.28,5.26
2022,11,25,21,4.22,4.21,100.34,5.21
2022,11,25,22,3.89,4.15,100.35,5.03
2022,11,25,23,3.61,4.15,100.4,4.81
2022,11,26,0,3.29,4.09,100.44,4.48
2022,11,26,1,2.93,4.03,100.47,4.18
2022,11,26,2,2.61,4.03,100.57,4.01
2022,11,26,3,2.33,3.97,100.62,3.88
2022,11,26,4,2.03,3.97,100.69,3.73
2022,11,26,5,1.74,3.97,100.75,3.59
2022,11,26,6,1.46,3.91,100.78,3.49
2022,11,26,7,1.66,3.91,100.83,3.34
2022,11,26,8,3.76,4.09,100.85,3.41
2022,11,26,9,5.96,4.15,100.82,3.77
2022,11,26,10,7.57,4.15,100.79,3.97
2022,11,26,11,8.94,4.21,100.73,3.97
2022,11,26,12,10.09,4.33,100.68,3.85
2022,11,26,13,10.82,4.58,100.62,3.66
2022,11,26,14,10.96,4.82,100.6,3.35
2022,11,26,15,10.06,5.43,100.61,2.54
2022,11,26,16,7.01,5.25,100.62,2.74
2022,11,26,17,5.89,5,100.6,3.01
2022,11,26,18,5.96,5.07,100.59,3.24
2022,11,26,19,5.83,5.13,100.59,3.35
2022,11,26,20,5.33,5.13,100.58,3.32
2022,11,26,21,4.67,5,100.58,3.28
2022,11,26,22,3.94,4.94,100.53,3.02
2022,11,26,23,3.13,4.82,100.5,2.97
2022,11,27,0,3.03,4.82,100.5,3.03
2022,11,27,1,2.85,4.76,100.44,2.95
2022,11,27,2,2.54,4.76,100.42,2.87
2022,11,27,3,2.94,4.76,100.41,2.81
2022,11,27,4,2.99,4.7,100.39,2.41
2022,11,27,5,2.8,4.7,100.32,2.05
2022,11,27,6,2.97,4.7,100.3,1.92
2022,11,27,7,3.4,4.76,100.24,1.9
2022,11,27,8,5.02,5.19,100.18,1.85
2022,11,27,9,7.2,5.62,100.07,2.38
2022,11,27,10,9.68,6.23,100.06,3.58
2022,11,27,11,10.59,6.53,100,3.96
2022,11,27,12,10.27,6.65,99.77,3.29
2022,11,27,13,9.65,6.84,99.54,3.42
2022,11,27,14,9.58,7.14,99.41,3.35
2022,11,27,15,9.65,7.26,99.33,4.02
2022,11,27,16,10.14,7.57,99.1,5.44
2022,11,27,17,10.67,7.93,98.96,5.46
2022,11,27,18,11.19,8.3,98.76,4.51
2022,11,27,19,11.9,8.73,98.65,4.59
2022,11,27,20,12.16,8.85,98.6,5.12
2022,11,27,21,11.79,8.67,98.6,4.7
2022,11,27,22,10.92,8.24,98.66,4.13
2022,11,27,23,10.25,7.87,98.72,4.19
2022,11,28,0,9.67,7.51,98.77,4.28
2022,11,28,1,9.14,7.2,98.83,4.24
2022,11,28,2,8.67,6.96,98.9,4.23
2022,11,28,3,8.26,6.77,98.93,4.04
2022,11,28,4,7.92,6.59,98.94,3.7
2022,11,28,5,7.82,6.53,99.02,3.69
2022,11,28,6,7.53,6.41,99.11,3.52
2022,11,28,7,7.5,6.23,99.23,3.75
2022,11,28,8,8.4,6.1,99.34,4.65
2022,11,28,9,8.62,5.62,99.47,5.32
2022,11,28,10,8.8,5.25,99.57,5.38
2022,11,28,11,9.54,5.07,99.65,5.39
2022,11,28,12,10.17,4.94,99.7,5.47
2022,11,28,13,10.26,4.88,99.78,5.32
2022,11,28,14,9.9,4.82,99.89,4.95
2022,11,28,15,8.94,4.88,100.02,4.16
2022,11,28,16,6.88,4.94,100.19,3.25
2022,11,28,17,5.44,4.82,100.32,3.3
2022,11,28,18,4.62,4.7,100.5,3.37
2022,11,28,19,3.92,4.58,100.62,3.49
2022,11,28,20,3.05,4.52,100.75,3.24
2022,11,28,21,2.24,4.39,100.81,3.05
2022,11,28,22,1.55,4.27,100.89,2.88
2022,11,28,23,0.87,4.09,100.95,2.66
2022,11,29,0,0.18,3.97,101.03,2.54
2022,11,29,1,-0.4,3.91,101.11,2.47
2022,11,29,2,-0.78,3.78,101.18,2.49
2022,11,29,3,-1.17,3.66,101.25,2.49
2022,11,29,4,-1.49,3.6,101.29,2.52
2022,11,29,5,-1.78,3.54,101.34,2.59
2022,11,29,6,-2.07,3.48,101.43,2.53
2022,11,29,7,-1.67,3.48,101.5,2.33
2022,11,29,8,1.44,3.66,101.6,2.29
2022,11,29,9,3.87,3.36,101.66,1.71
2022,11,29,10,5.08,3.23,101.69,1.02
2022,11,29,11,5.86,3.3,101.62,0.58
2022,11,29,12,6.13,3.36,101.55,0.23
2022,11,29,13,6.37,3.42,101.54,0.33
2022,11,29,14,6.18,3.54,101.54,0.61
2022,11,29,15,5.39,3.72,101.54,0.63
2022,11,29,16,4.26,3.72,101.55,0.74
2022,11,29,17,3.45,3.66,101.56,1.11
2022,11,29,18,2.61,3.72,101.58,1.52
2022,11,29,19,1.65,3.6,101.57,1.85
2022,11,29,20,1.14,3.6,101.56,2
2022,11,29,21,0.76,3.66,101.55,2.07
2022,11,29,22,0.59,3.72,101.54,2.13
2022,11,29,23,0.58,3.78,101.51,2.14
2022,11,30,0,0.98,3.91,101.48,2.09
2022,11,30,1,1.26,4.03,101.39,2.19
2022,11,30,2,1.76,4.21,101.38,2.17
2022,11,30,3,2.29,4.46,101.31,2.2
2022,11,30,4,2.93,4.7,101.23,2.33
2022,11,30,5,3.55,5,101.09,2.62
2022,11,30,6,4.23,5.31,100.97,2.88
2022,11,30,7,6,5.86,100.83,3.46
2022,11,30,8,7.92,6.53,100.75,3.7
2022,11,30,9,9.47,7.08,100.63,3.78
2022,11,30,10,10.33,7.51,100.53,4.37
2022,11,30,11,10.58,7.69,100.23,5.02
2022,11,30,12,11.02,7.93,99.98,6.44
2022,11,30,13,11.99,8.48,99.77,7.91
2022,11,30,14,13.15,9.16,99.57,8.97
2022,11,30,15,13.87,9.58,99.39,9.87
2022,11,30,16,13.86,9.58,99.41,8.74
2022,11,30,17,13.08,8.73,99.54,7.29
2022,11,30,18,10.73,6.71,99.74,6.75
2022,11,30,19,8.71,5.74,99.88,6.06
2022,11,30,20,6.82,4.7,100.02,6.09
2022,11,30,21,5.01,4.15,100.13,5.29
2022,11,30,22,4.01,3.91,100.21,5.24
2022,11,30,23,3.19,3.66,100.32,5.16
2022,12,1,0,2.37,3.42,100.41,4.99
2022,12,1,1,1.51,3.3,100.51,4.79
2022,12,1,2,0.76,3.3,100.62,4.62
2022,12,1,3,0.29,3.23,100.71,4.78
2022,12,1,4,0.04,3.11,100.81,4.81
2022,12,1,5,-0.05,3.05,100.93,4.96
2022,12,1,6,-0.16,2.99,101.02,4.69
2022,12,1,7,-0.13,3.05,101.16,4.45
2022,12,1,8,1.09,3.11,101.27,4.92
2022,12,1,9,2.37,2.99,101.37,5.56
2022,12,1,10,3.24,2.81,101.45,5.97
2022,12,1,11,4,2.75,101.45,6.22
2022,12,1,12,4.44,2.81,101.46,6.13
2022,12,1,13,4.59,2.81,101.51,6.02
2022,12,1,14,4.38,2.87,101.63,5.72
2022,12,1,15,3.67,2.93,101.74,4.96
2022,12,1,16,2.04,3.05,101.87,3.86
2022,12,1,17,1,3.11,102,3.65
2022,12,1,18,0.38,3.05,102.1,3.53
2022,12,1,19,-0.24,3.05,102.15,3.28
2022,12,1,20,-0.94,3.05,102.15,2.98
2022,12,1,21,-1.56,3.05,102.17,2.84
2022,12,1,22,-2.28,2.99,102.2,2.62
2022,12,1,23,-2.51,2.93,102.22,2.52
2022,12,2,0,-2.92,2.93,102.26,2.52
2022,12,2,1,-3.24,2.87,102.29,2.47
2022,12,2,2,-3.54,2.87,102.34,2.32
2022,12,2,3,-3.67,2.87,102.32,2.18
2022,12,2,4,-3.75,2.87,102.34,2.01
2022,12,2,5,-3.78,2.87,102.41,1.88
2022,12,2,6,-3.77,2.87,102.47,1.8
2022,12,2,7,-3.11,2.87,102.53,1.59
2022,12,2,8,-0.69,2.93,102.56,0.98
2022,12,2,9,2.11,2.81,102.54,0.73
2022,12,2,10,3.73,2.87,102.52,1.53
2022,12,2,11,4.62,3.05,102.42,2
2022,12,2,12,5.17,3.17,102.33,2.34
2022,12,2,13,5.43,3.3,102.24,2.54
2022,12,2,14,5.28,3.42,102.2,2.66
2022,12,2,15,4.39,3.78,102.21,2.2
2022,12,2,16,1.32,3.66,102.18,2.43
2022,12,2,17,0.51,3.54,102.2,2.82
2022,12,2,18,0.51,3.6,102.23,2.91
2022,12,2,19,0.56,3.66,102.22,2.93
2022,12,2,20,0.7,3.78,102.2,2.99
2022,12,2,21,0.64,3.91,102.13,3.02
2022,12,2,22,0.44,4.09,102.07,2.99
2022,12,2,23,0.63,4.39,101.98,3.07
2022,12,3,0,1.17,4.76,101.89,3.25
2022,12,3,1,2.72,5.13,101.84,3.33
2022,12,3,2,4.63,5.55,101.74,3.49
2022,12,3,3,6.05,5.98,101.61,3.79
2022,12,3,4,7.3,6.29,101.45,4.48
2022,12,3,5,8.15,6.53,101.31,5.57
2022,12,3,6,9,6.77,101.25,6.43
2022,12,3,7,9.58,7.08,101.22,6.28
2022,12,3,8,10.29,7.39,101.17,6.52
2022,12,3,9,10.72,7.69,101.1,6.44
2022,12,3,10,11.23,7.93,100.97,6.75
2022,12,3,11,11.69,8.12,100.84,7.62
2022,12,3,12,12.08,8.3,100.68,7.92
2022,12,3,13,12.43,8.42,100.55,7.86
2022,12,3,14,12.82,8.61,100.5,7.34
2022,12,3,15,12.86,8.67,100.46,6.55
2022,12,3,16,12.57,8.67,100.51,5.77
2022,12,3,17,12.15,8.48,100.62,5.19
2022,12,3,18,11.08,7.45,100.72,5.33
2022,12,3,19,8.92,5.86,100.88,5.98
2022,12,3,20,6.52,4.82,100.96,5.64
2022,12,3,21,5.09,4.39,101.04,5.05
2022,12,3,22,4.28,4.09,101.08,5.01
2022,12,3,23,3.56,3.91,101.13,4.87
2022,12,4,0,2.77,3.72,101.21,4.61
2022,12,4,1,1.88,3.54,101.24,4.1
2022,12,4,2,1,3.42,101.27,3.59
2022,12,4,3,0.2,3.3,101.27,3.21
2022,12,4,4,-0.7,3.23,101.32,2.9
2022,12,4,5,-1.21,3.17,101.37,2.89
2022,12,4,6,-1.6,3.11,101.42,2.82
2022,12,4,7,-1.65,3.11,101.44,2.69
2022,12,4,8,0.81,3.3,101.45,2.91
2022,12,4,9,3.12,3.11,101.41,3.19
2022,12,4,10,4.4,2.87,101.36,3.2
2022,12,4,11,5.19,2.87,101.25,2.69
2022,12,4,12,5.75,2.87,101.19,2.44
2022,12,4,13,5.96,2.93,101.16,2.52
2022,12,4,14,5.68,2.99,101.19,2.45
2022,12,4,15,4.57,3.66,101.22,1.73
2022,12,4,16,2.45,3.42,101.27,2.01
2022,12,4,17,2.3,2.99,101.29,1.79
2022,12,4,18,2.65,2.81,101.32,1.18
2022,12,4,19,3.08,2.62,101.32,0.08
2022,12,4,20,2.72,2.56,101.32,0.92
